"","precio","quilate","corte","color","claridad","profundidad","tabla","x","y","z"
"23147",11163,1.02,"Premium","E","VVS1",61.5,59,6.46,6.41,3.96
"23148",11165,2.02,"Premium","J","SI2",62.1,60,7.98,8.09,4.99
"23149",11166,1.51,"Muy bueno","H","VS2",62.8,60,7.25,7.28,4.56
"23150",11166,1.08,"Ideal","E","VVS2",61,56,6.64,6.67,4.06
"23151",11167,1.02,"Premium","F","IF",62.5,58,6.54,6.39,4.04
"23152",11167,1.02,"Ideal","D","VVS2",62,56,6.48,6.43,4
"23153",11168,1.52,"Ideal","I","VVS1",61.9,56,7.37,7.34,4.55
"23154",11169,1.61,"Premium","H","SI1",60.8,56,7.61,7.58,4.62
"23155",11170,1.6,"Muy bueno","I","VVS1",59.8,56,7.6,7.68,4.57
"23156",11172,2.03,"Ideal","I","SI2",61.1,56,8.22,8.17,5.01
"23157",11175,1.23,"Muy bueno","E","VVS2",60.4,62,6.88,6.93,4.17
"23158",11175,1.21,"Premium","F","VVS1",63,59,6.75,6.7,4.24
"23159",11175,1.3,"Ideal","G","VVS2",62,57,7.03,6.96,4.34
"23160",11176,1.52,"Muy bueno","E","SI1",63.5,58,7.36,7.29,4.65
"23161",11177,1.76,"Premium","J","VS1",62,58,7.74,7.7,4.79
"23162",11177,1.54,"Premium","H","VS2",61,60,7.46,7.42,4.54
"23163",11177,1.32,"Premium","F","VS1",61.7,59,6.99,6.95,4.3
"23164",11178,1.53,"Muy bueno","H","VS2",62.2,58,7.3,7.34,4.55
"23165",11179,1.5,"Bueno","E","SI1",58.9,61,7.43,7.5,4.4
"23166",11180,1.62,"Ideal","H","SI1",60.9,58,7.53,7.61,4.61
"23167",11180,1.5,"Ideal","G","SI1",62,56,7.33,7.29,4.53
"23168",11180,1.7,"Bueno","G","SI1",58.2,64,7.89,7.85,4.58
"23169",11182,1.2,"Bueno","F","VVS1",63.6,57,6.74,6.71,4.28
"23170",11182,1.23,"Ideal","G","VVS1",61.2,56,6.94,6.9,4.23
"23171",11184,1.18,"Ideal","E","VVS2",61.6,58,6.78,6.82,4.19
"23172",11188,2.01,"Premium","J","SI1",60.3,56,8.02,7.96,4.82
"23173",11188,1.51,"Premium","H","VS2",61.2,58,7.4,7.36,4.52
"23174",11189,1.5,"Premium","G","VS2",59.9,58,7.38,7.34,4.41
"23175",11189,1.5,"Premium","H","VS1",62.1,59,7.31,7.27,4.53
"23176",11189,2,"Regular","J","SI1",66.4,55,7.82,7.67,5.15
"23177",11189,1.5,"Premium","G","VS2",58.4,58,7.54,7.5,4.39
"23178",11189,1.5,"Ideal","H","SI1",62,55,7.34,7.29,4.54
"23179",11189,2,"Muy bueno","J","SI1",63.3,59,7.95,7.89,5.01
"23180",11189,1.5,"Premium","H","VS1",59.9,60,7.44,7.39,4.44
"23181",11189,1.6,"Premium","G","SI1",62.4,61,7.43,7.4,4.63
"23182",11190,1.7,"Muy bueno","I","VS2",58.5,59,7.81,7.89,4.59
"23183",11190,1.51,"Muy bueno","F","SI1",62.4,55,7.28,7.34,4.56
"23184",11190,2.06,"Premium","I","SI2",62.2,60,8.14,8.1,5.05
"23185",11192,1.61,"Ideal","G","SI1",61.2,55,7.57,7.62,4.65
"23186",11194,1.5,"Muy bueno","E","SI1",64,58,7.21,7.23,4.62
"23187",11194,1.5,"Premium","H","VS2",62.4,59,7.32,7.29,4.56
"23188",11194,1.74,"Ideal","J","VS1",61.1,56,7.85,7.79,4.78
"23189",11195,1.06,"Ideal","F","IF",61,57,6.64,6.55,4.02
"23190",11196,1.05,"Ideal","D","VVS2",61.9,54,6.53,6.55,4.05
"23191",11197,1.29,"Ideal","F","VS1",60.7,57,7.08,7.05,4.29
"23192",11198,2,"Premium","F","SI2",60.6,62,8.19,7.84,4.86
"23193",11199,1.71,"Ideal","F","SI2",62.1,54,7.72,7.67,4.78
"23194",11200,2,"Premium","H","SI1",61.7,58,7.82,7.77,4.81
"23195",11202,2,"Premium","H","SI2",62.1,60,8.1,8.01,5.3
"23196",11202,2,"Regular","H","SI2",55.3,65,8.42,8.35,4.64
"23197",11205,1.38,"Ideal","F","VS2",61.9,55,7.16,7.12,4.42
"23198",11206,1.52,"Premium","H","VS2",59.4,59,7.49,7.45,4.44
"23199",11206,1.52,"Ideal","H","VS2",60.7,56,7.49,7.41,4.52
"23200",11206,1.14,"Ideal","E","VVS2",61.6,57,6.68,6.73,4.13
"23201",11206,1.27,"Ideal","G","VS1",61.2,57,6.97,6.98,4.27
"23202",11209,2.04,"Premium","J","VS2",60.9,59,8.25,8.21,5.01
"23203",11209,1.54,"Premium","G","SI1",61.8,59,7.37,7.32,4.54
"23204",11209,1.06,"Ideal","D","VVS2",61.1,56,6.58,6.59,4.02
"23205",11212,1.51,"Bueno","D","SI1",63.6,61,7.1,7.25,4.56
"23206",11212,2.01,"Regular","J","SI1",64.4,61,7.74,7.78,5
"23207",11214,1.28,"Muy bueno","G","VVS1",60.3,59,6.99,7.03,4.23
"23208",11214,1,"Muy bueno","E","IF",62.5,55,6.28,6.39,3.96
"23209",11216,1.5,"Muy bueno","G","VS1",59.1,62,7.38,7.42,4.37
"23210",11217,1.62,"Ideal","I","VS2",61.8,55,7.56,7.59,4.68
"23211",11218,1.26,"Ideal","G","VVS1",61.7,56,6.96,6.98,4.3
"23212",11220,1.5,"Muy bueno","H","VS2",60,62,7.38,7.41,4.44
"23213",11220,1.52,"Premium","D","SI1",60.8,61,7.39,7.26,4.45
"23214",11220,1.61,"Ideal","E","SI2",61.3,59,7.47,7.57,4.61
"23215",11221,2.34,"Ideal","H","I1",62.4,55,8.51,8.44,5.29
"23216",11225,1.71,"Bueno","F","SI2",64,59,7.53,7.44,4.79
"23217",11226,1.72,"Ideal","I","VS2",62.8,57,7.69,7.63,4.81
"23218",11226,1.14,"Ideal","F","VVS1",60.1,60,6.79,6.83,4.09
"23219",11226,2.26,"Premium","H","SI2",61.9,58,8.37,8.33,5.17
"23220",11227,1.71,"Premium","G","SI2",62.6,57,7.66,7.6,4.78
"23221",11228,1.7,"Ideal","I","SI1",62.4,56,7.68,7.64,4.78
"23222",11228,1.7,"Premium","F","SI2",60.5,59,7.77,7.73,4.69
"23223",11229,1.53,"Ideal","F","SI1",62,56,7.43,7.38,4.59
"23224",11230,1.51,"Premium","G","SI1",60.5,59,7.49,7.41,4.51
"23225",11230,1.53,"Ideal","G","SI1",62.4,57,7.33,7.41,4.6
"23226",11231,1.24,"Premium","F","VVS2",62,55,6.95,6.88,4.29
"23227",11233,1.5,"Premium","E","SI1",61.5,58,7.28,7.36,4.5
"23228",11233,1.1,"Ideal","F","IF",62,57,6.65,6.57,4.1
"23229",11233,1.1,"Ideal","D","VVS2",62,57,6.62,6.57,4.09
"23230",11233,1.1,"Premium","D","VVS2",61.7,56,6.65,6.64,4.1
"23231",11234,1.24,"Muy bueno","F","VVS2",59,58,6.98,7.03,4.13
"23232",11234,2.06,"Ideal","J","SI2",61.9,55,8.19,8.23,5.08
"23233",11235,1.52,"Bueno","G","VS2",63.3,57,7.27,7.32,4.62
"23234",11237,1.31,"Ideal","F","VS1",61.7,56,7.04,7.02,4.34
"23235",11238,2.36,"Ideal","I","SI2",60.8,54,8.68,8.57,5.24
"23236",11246,1.71,"Premium","I","VS1",60.6,57,7.82,7.73,4.71
"23237",11247,1.31,"Ideal","G","VVS1",61.1,57,7.06,7.01,4.3
"23238",11248,1.71,"Premium","G","SI2",60.9,58,7.68,7.72,4.69
"23239",11248,1.28,"Ideal","G","VVS1",62.1,56,6.96,6.93,4.31
"23240",11248,1.67,"Premium","H","SI1",59.4,61,7.78,7.73,4.61
"23241",11248,1.39,"Premium","E","VS2",61.7,59,7.13,7.09,4.39
"23242",11250,1.71,"Bueno","I","VS2",58,60,7.85,7.9,4.57
"23243",11251,1.59,"Ideal","E","SI2",62.3,55,7.52,7.48,4.67
"23244",11255,1.5,"Premium","F","VS2",61.1,59,7.37,7.35,4.5
"23245",11255,1.31,"Premium","G","VVS2",59.6,61,7.23,7.14,4.28
"23246",11255,2,"Ideal","I","SI2",59.8,55,8.28,8.18,4.92
"23247",11255,1.51,"Ideal","G","SI1",62.9,57,7.3,7.27,4.58
"23248",11255,1.51,"Premium","G","SI1",62.6,58,7.3,7.27,4.56
"23249",11257,1.7,"Ideal","I","VS2",61.7,56,7.64,7.72,4.74
"23250",11257,1.7,"Premium","I","VS2",61.7,59,7.63,7.68,4.72
"23251",11257,1.7,"Premium","I","VS2",61.2,59,7.55,7.62,4.64
"23252",11262,1.58,"Ideal","H","VS2",62.7,56,7.39,7.44,4.65
"23253",11262,1.4,"Muy bueno","G","VS1",62.6,58,7.03,7.07,4.41
"23254",11262,1.78,"Premium","H","SI2",59.1,60,7.93,7.87,4.67
"23255",11263,1.51,"Muy bueno","E","SI1",61.4,60,7.3,7.38,4.51
"23256",11263,1.51,"Premium","H","VS1",61.8,59,7.32,7.27,4.51
"23257",11263,1.51,"Muy bueno","H","VS1",63.2,60,7.23,7.17,4.55
"23258",11263,1.51,"Premium","H","VS1",61,60,7.34,7.29,4.46
"23259",11263,1.51,"Regular","H","VS1",58,67,7.63,7.57,4.41
"23260",11267,1.53,"Muy bueno","F","SI1",62,56,7.39,7.47,4.61
"23261",11268,1.24,"Muy bueno","F","VVS2",63.6,56,6.75,6.8,4.31
"23262",11268,1.51,"Premium","H","VS2",62.9,59,7.31,7.25,4.58
"23263",11268,1.51,"Premium","H","VS2",62.8,60,7.28,7.25,4.56
"23264",11269,1.04,"Muy bueno","E","IF",63.6,58,6.41,6.43,4.08
"23265",11269,1.41,"Premium","E","VS2",61.3,58,7.29,7.25,4.46
"23266",11272,1.57,"Premium","H","VS1",59.8,60,7.63,7.56,4.54
"23267",11272,1.52,"Ideal","H","VS2",62.4,58,7.3,7.37,4.58
"23268",11276,2.04,"Muy bueno","J","SI2",61.7,57,8.1,8.13,5.01
"23269",11279,1.04,"Premium","E","VVS1",60.9,58,6.53,6.61,4
"23270",11280,1.53,"Premium","H","VS2",62.2,58,7.34,7.3,4.55
"23271",11284,1.55,"Muy bueno","D","SI2",58.9,57,7.59,7.63,4.48
"23272",11286,1.38,"Muy bueno","F","VS1",61.4,61,7.1,7.14,4.37
"23273",11294,1.61,"Ideal","G","SI1",61.2,55,7.62,7.57,4.65
"23274",11294,1.5,"Bueno","G","VS2",59,58,7.41,7.45,4.38
"23275",11294,1.58,"Ideal","E","SI1",61.4,55,7.53,7.5,4.61
"23276",11296,1.5,"Ideal","H","VS1",62.3,54.7,7.29,7.33,4.55
"23277",11299,1.56,"Premium","F","SI1",60.1,60,7.56,7.52,4.53
"23278",11301,1.2,"Premium","E","VVS2",62.1,58,6.76,6.7,4.18
"23279",11302,1.51,"Muy bueno","F","SI1",62.1,55,7.29,7.37,4.55
"23280",11302,1.51,"Ideal","F","SI1",60.7,59,7.42,7.44,4.51
"23281",11302,1.43,"Ideal","G","VS1",59.9,57,7.35,7.3,4.39
"23282",11303,1.5,"Muy bueno","H","VVS2",62.7,58,7.21,7.24,4.53
"23283",11303,1.53,"Bueno","E","SI1",63.5,58,7.29,7.35,4.65
"23284",11303,1.61,"Premium","G","SI1",62.6,58,7.48,7.45,4.67
"23285",11305,1.64,"Ideal","I","VS1",60.5,57,7.68,7.62,4.64
"23286",11310,1.65,"Premium","D","SI1",60.4,60,7.63,7.58,4.59
"23287",11312,2.01,"Bueno","I","SI2",56.9,59,8.41,8.3,4.74
"23288",11312,2.01,"Premium","I","SI2",63,56,8.05,7.96,5.05
"23289",11313,2.08,"Bueno","I","SI2",57,63,8.49,8.45,4.83
"23290",11314,1.37,"Ideal","E","VS2",60.3,54,7.26,7.2,4.36
"23291",11314,2.02,"Ideal","J","SI2",62.7,56.9,8.03,8.07,5.05
"23292",11322,1.7,"Premium","F","SI2",60.1,58,7.74,7.67,4.63
"23293",11322,2,"Regular","I","VS1",58.5,68,8.26,8.15,4.8
"23294",11322,1.5,"Premium","H","VS2",60,62,7.41,7.38,4.44
"23295",11323,1.26,"Ideal","E","VS1",61.2,56,6.97,6.93,4.25
"23296",11325,1.5,"Muy bueno","E","SI1",59.4,59,7.42,7.49,4.43
"23297",11329,1.8,"Premium","J","VS1",58.2,61,8.07,7.95,4.66
"23298",11330,1.11,"Muy bueno","E","VVS1",60.2,59,6.67,6.79,4.05
"23299",11333,1.59,"Muy bueno","H","VS2",60.7,61.1,7.5,7.56,4.57
"23300",11333,1.59,"Premium","H","VS2",62.1,58,7.42,7.48,4.63
"23301",11333,1.52,"Ideal","H","VS2",61.8,55.1,7.38,7.42,4.58
"23302",11333,1.54,"Ideal","G","SI1",61.5,55,7.4,7.45,4.57
"23303",11335,1.03,"Premium","D","VVS2",60.1,58,6.55,6.6,3.95
"23304",11336,1.81,"Bueno","G","SI2",58.9,55,7.99,8.04,4.72
"23305",11337,2.06,"Ideal","J","SI2",61.9,55,8.23,8.19,5.08
"23306",11338,1.52,"Muy bueno","G","VS2",63.3,57,7.32,7.27,4.62
"23307",11341,1.67,"Ideal","F","SI2",62.4,54,7.6,7.63,4.75
"23308",11345,1.56,"Premium","H","VS1",62,57,7.48,7.43,4.62
"23309",11347,1.41,"Premium","G","VS1",62.1,59,7.1,7.06,4.4
"23310",11351,1.62,"Muy bueno","H","SI1",62.2,58,7.46,7.5,4.65
"23311",11351,1.71,"Premium","G","SI2",60.9,58,7.72,7.68,4.69
"23312",11352,1.5,"Muy bueno","D","SI1",63.4,58,7.16,7.25,4.57
"23313",11352,1.5,"Muy bueno","D","SI1",63.5,57,7.23,7.28,4.61
"23314",11355,2,"Regular","G","SI2",65.1,57,7.84,7.78,5.09
"23315",11355,2,"Premium","G","SI2",61.7,60,7.95,7.9,4.89
"23316",11360,1.5,"Premium","H","VS2",61.8,59,7.3,7.35,4.53
"23317",11360,1.7,"Premium","I","VS2",61.2,59,7.62,7.55,4.64
"23318",11360,1.7,"Premium","I","VS2",61.7,59,7.68,7.63,4.72
"23319",11360,1.7,"Ideal","I","VS2",61.7,56,7.72,7.64,4.74
"23320",11360,1.72,"Premium","I","VS2",58.3,61,7.91,7.87,4.6
"23321",11364,1.55,"Bueno","H","VS2",61,61,7.42,7.47,4.54
"23322",11365,1.03,"Ideal","F","IF",61.3,56,6.53,6.55,4.01
"23323",11365,1.58,"Ideal","H","VS2",62.7,56,7.44,7.39,4.65
"23324",11368,1.5,"Bueno","E","SI1",63,54,7.19,7.26,4.55
"23325",11368,1.4,"Premium","F","VS2",60.7,58,7.26,7.17,4.38
"23326",11369,1.7,"Premium","I","VS2",60.5,61,7.68,7.65,4.64
"23327",11370,1.53,"Premium","F","SI1",62,56,7.47,7.39,4.61
"23328",11372,1.28,"Ideal","G","IF",60.8,57,7.02,7.05,4.28
"23329",11374,1.51,"Premium","F","SI1",62.2,58,7.32,7.27,4.54
"23330",11374,1.51,"Premium","F","SI1",62.2,58,7.32,7.27,4.54
"23331",11376,1.24,"Ideal","G","IF",62.4,56,6.86,6.89,4.29
"23332",11379,1.52,"Ideal","H","VS2",61.8,54,7.42,7.43,4.59
"23333",11379,1.52,"Ideal","H","VS2",61.9,55,7.38,7.43,4.58
"23334",11379,1.53,"Muy bueno","F","VS1",63.2,58,7.33,7.3,4.62
"23335",11379,2.03,"Ideal","H","SI2",61.9,57,8.14,8.1,5.03
"23336",11380,1.58,"Premium","G","VS1",60.8,58,7.58,7.52,4.59
"23337",11382,1.04,"Premium","E","VVS1",60.9,58,6.61,6.53,4
"23338",11382,1.23,"Muy bueno","F","VVS2",62.2,58,6.81,6.86,4.25
"23339",11385,1.5,"Ideal","E","SI1",62,55,7.32,7.4,4.56
"23340",11387,1.01,"Premium","E","IF",62.6,58,6.37,6.44,4.01
"23341",421,0.3,"Muy bueno","H","SI1",61.3,58,4.29,4.33,2.64
"23342",421,0.3,"Muy bueno","H","SI1",63,54,4.27,4.3,2.7
"23343",422,0.3,"Muy bueno","H","SI2",63.4,55,4.26,4.22,2.69
"23344",422,0.3,"Ideal","G","SI2",61.8,57,4.31,4.33,2.67
"23345",422,0.3,"Ideal","G","SI2",62.1,58,4.27,4.3,2.66
"23346",422,0.3,"Ideal","G","SI2",61.4,56,4.33,4.34,2.66
"23347",422,0.3,"Ideal","G","SI2",61.9,57,4.28,4.31,2.66
"23348",422,0.3,"Ideal","G","SI2",62,55,4.28,4.33,2.67
"23349",422,0.3,"Ideal","G","SI2",61.6,56,4.32,4.35,2.67
"23350",422,0.3,"Ideal","I","SI1",61.7,57,4.3,4.32,2.66
"23351",422,0.3,"Ideal","I","SI1",61.9,58,4.27,4.32,2.66
"23352",422,0.3,"Ideal","I","SI1",61.9,57,4.28,4.31,2.66
"23353",422,0.3,"Ideal","I","SI1",61.9,57,4.29,4.31,2.66
"23354",422,0.3,"Ideal","I","SI1",62.5,58,4.25,4.29,2.67
"23355",422,0.3,"Ideal","I","SI1",61.2,58,4.28,4.31,2.63
"23356",422,0.3,"Ideal","I","SI1",61.5,57,4.3,4.35,2.66
"23357",422,0.3,"Ideal","I","SI1",61.9,57,4.3,4.32,2.67
"23358",422,0.3,"Ideal","G","SI1",62.1,53,4.32,4.37,2.7
"23359",422,0.3,"Ideal","G","SI1",62.2,55,4.27,4.32,2.67
"23360",422,0.3,"Ideal","G","SI1",60.9,57,4.34,4.39,2.66
"23361",423,0.26,"Muy bueno","G","VS2",61.7,57,4.11,4.15,2.55
"23362",423,0.26,"Muy bueno","G","VS1",62.4,56,4.08,4.1,2.55
"23363",423,0.23,"Ideal","H","VS1",61.2,55,3.94,3.97,2.42
"23364",423,0.23,"Ideal","E","VS2",62.6,57,3.88,3.92,2.44
"23365",424,0.31,"Ideal","J","VS1",61.2,55,4.37,4.39,2.68
"23366",424,0.31,"Ideal","J","VS1",62.1,55,4.35,4.38,2.71
"23367",424,0.31,"Ideal","I","VS1",61.7,55,4.36,4.39,2.7
"23368",425,0.3,"Ideal","H","SI1",61.3,59,4.29,4.33,2.64
"23369",425,0.23,"Bueno","F","VVS2",62.3,61,3.93,3.94,2.45
"23370",425,0.23,"Bueno","F","VVS2",64.5,55,3.83,3.86,2.48
"23371",631,0.33,"Ideal","D","SI2",62.9,56,4.43,4.41,2.78
"23372",631,0.33,"Ideal","D","SI2",62.4,56,4.44,4.41,2.76
"23373",631,0.33,"Premium","D","SI2",60.7,56,4.46,4.43,2.7
"23374",631,0.33,"Premium","D","SI2",62.1,58,4.43,4.4,2.74
"23375",631,0.33,"Ideal","D","SI2",62.4,57,4.42,4.39,2.75
"23376",631,0.33,"Muy bueno","D","SI2",63.3,53,4.42,4.39,2.79
"23377",631,0.33,"Ideal","G","SI1",61.4,57,4.48,4.45,2.74
"23378",631,0.33,"Premium","G","SI1",61.6,57,4.45,4.42,2.73
"23379",631,0.33,"Premium","G","SI1",62.3,59,4.44,4.39,2.75
"23380",631,0.33,"Muy bueno","G","SI1",63.2,57,4.44,4.39,2.79
"23381",631,0.36,"Premium","H","VS1",60.5,59,4.6,4.63,2.79
"23382",631,0.36,"Bueno","E","SI1",63.1,58,4.49,4.54,2.85
"23383",631,0.36,"Ideal","E","SI1",61.9,56,4.53,4.58,2.82
"23384",631,0.36,"Muy bueno","E","SI1",60.8,59,4.56,4.59,2.78
"23385",631,0.36,"Ideal","E","SI1",61.4,57,4.56,4.59,2.81
"23386",631,0.4,"Premium","F","SI2",62.6,60,4.65,4.68,2.92
"23387",631,0.3,"Bueno","I","IF",63.3,57,4.23,4.3,2.7
"23388",631,0.3,"Bueno","I","IF",63.3,56,4.21,4.26,2.68
"23389",631,0.4,"Muy bueno","J","VS1",63,58,4.66,4.7,2.95
"23390",631,0.36,"Muy bueno","E","SI1",62.9,56,4.52,4.57,2.86
"23391",631,0.36,"Ideal","E","SI1",62.4,55,4.55,4.58,2.85
"23392",631,0.36,"Muy bueno","E","SI1",62.4,55,4.52,4.55,2.83
"23393",631,0.4,"Ideal","J","VS1",62.6,55,4.71,4.75,2.96
"23394",631,0.36,"Muy bueno","E","SI1",61.3,56,4.58,4.62,2.82
"23395",631,0.36,"Muy bueno","E","VS2",59.9,55,4.66,4.69,2.8
"23396",631,0.36,"Premium","E","SI1",60.9,60,4.56,4.61,2.79
"23397",631,0.4,"Premium","J","VS1",60.7,60,4.76,4.79,2.9
"23398",631,0.36,"Muy bueno","E","VS2",62.9,56,4.52,4.54,2.85
"23399",631,0.36,"Ideal","E","SI1",62,57,4.53,4.57,2.82
"23400",631,0.36,"Ideal","H","VS1",61.8,57,4.56,4.6,2.83
"23401",11387,1.13,"Ideal","E","VVS2",60.1,59,6.77,6.81,4.08
"23402",11389,1.31,"Premium","G","VVS2",62.7,59,6.96,6.92,4.35
"23403",11389,1.71,"Muy bueno","I","VS2",63.4,59,7.53,7.45,4.75
"23404",11390,2.02,"Muy bueno","I","SI2",63.3,59,7.93,8,5.04
"23405",11392,1.52,"Muy bueno","J","VVS2",62.1,60,7.33,7.36,4.56
"23406",11392,1.3,"Premium","F","VS1",62.5,58,6.97,6.94,4.35
"23407",11395,1.21,"Premium","E","VVS2",61.9,58,6.84,6.79,4.22
"23408",11399,1.5,"Bueno","F","SI1",60.5,62,7.32,7.38,4.45
"23409",11400,2,"Bueno","I","SI2",64.2,52,7.91,7.88,5.07
"23410",11400,1.01,"Ideal","E","VVS2",61.7,57,6.42,6.44,3.97
"23411",11400,1.67,"Premium","I","VS1",61.1,58,7.69,7.6,4.67
"23412",11401,1.28,"Ideal","G","IF",62,55.6,6.94,6.96,4.31
"23413",11403,1.12,"Ideal","F","VVS1",61,56,6.71,6.74,4.1
"23414",11404,2,"Muy bueno","J","SI1",61.9,59,7.96,8,4.94
"23415",11405,1.52,"Ideal","F","VS2",62.3,55,7.37,7.33,4.58
"23416",11405,1.5,"Ideal","F","SI1",62,53,7.32,7.29,4.53
"23417",11406,2.01,"Muy bueno","J","SI2",60.6,60,8.11,8.19,4.94
"23418",11406,1.83,"Ideal","J","VS2",62,56,7.84,7.9,4.88
"23419",11406,1.53,"Muy bueno","E","SI1",63.5,58,7.35,7.29,4.65
"23420",11409,1.33,"Ideal","D","VS2",62.8,56,7.08,7.03,4.43
"23421",11413,1.53,"Premium","H","VS1",60.8,59,7.41,7.36,4.49
"23422",11413,2,"Premium","F","SI2",61.5,59,8.03,7.95,4.92
"23423",11415,1.57,"Premium","H","VS2",62.2,58,7.45,7.4,4.62
"23424",11415,1.18,"Ideal","F","VVS2",60.6,55,6.84,6.88,4.16
"23425",11416,1.86,"Muy bueno","H","SI2",62.3,57,7.82,7.85,4.88
"23426",11417,1.05,"Muy bueno","F","IF",59.7,55,6.66,6.73,4
"23427",11417,1.23,"Ideal","G","VVS1",61.4,55,6.89,6.93,4.24
"23428",11419,1.32,"Ideal","G","VVS2",62.3,57,6.96,7.04,4.36
"23429",11419,1.58,"Ideal","H","VS2",63,56,7.39,7.46,4.68
"23430",11419,1.28,"Ideal","E","VS1",61.7,57,6.93,6.97,4.29
"23431",11420,1.02,"Muy bueno","E","IF",58.1,59,6.71,6.75,3.91
"23432",11421,1.53,"Premium","G","SI1",62.3,58,7.35,7.3,4.56
"23433",11422,1.25,"Ideal","E","VS2",60.7,56,6.97,6.99,4.24
"23434",11427,1.62,"Muy bueno","H","VS2",59.6,59,7.59,7.67,4.55
"23435",11428,1.58,"Ideal","D","SI2",62.5,55,7.39,7.45,4.64
"23436",11428,1.55,"Premium","H","VS2",61.7,59,7.44,7.4,4.58
"23437",11430,1.18,"Muy bueno","F","VVS2",60.1,58,6.88,6.92,4.15
"23438",11430,1.23,"Premium","F","VVS2",61.6,59,6.8,6.9,4.22
"23439",11430,1.55,"Ideal","I","VVS2",61.3,59,7.41,7.46,4.56
"23440",11431,1.7,"Muy bueno","D","SI2",60.8,59,7.76,7.83,4.75
"23441",11434,1.53,"Ideal","I","VS2",61.5,56,7.39,7.44,4.55
"23442",11434,1.07,"Ideal","F","IF",62,57,6.52,6.57,4.06
"23443",11434,1.42,"Premium","G","VS1",62.1,56,7.27,7.22,4.5
"23444",11435,1.51,"Premium","H","VS2",60.2,60,7.33,7.35,4.42
"23445",11435,1.51,"Premium","H","VS2",62.3,59,7.28,7.32,4.55
"23446",11435,1.51,"Ideal","H","VS2",62.2,57,7.29,7.33,4.55
"23447",11435,1.58,"Ideal","I","VVS1",61.9,55,7.47,7.51,4.64
"23448",11435,1.2,"Premium","E","VVS2",61.4,56,6.94,6.83,4.23
"23449",11437,1.6,"Ideal","E","SI1",61.9,54,7.56,7.5,4.66
"23450",11437,1.59,"Premium","H","VS2",62.1,58,7.48,7.42,4.63
"23451",11437,1.59,"Ideal","H","VS2",60.7,61,7.56,7.5,4.57
"23452",11442,1.5,"Muy bueno","D","SI1",62.7,59,7.21,7.24,4.53
"23453",11442,1.5,"Muy bueno","D","SI1",60.7,62,7.3,7.33,4.44
"23454",11442,1.01,"Ideal","D","VVS2",61.9,56,6.41,6.45,3.98
"23455",11447,1.91,"Ideal","J","SI1",60.7,56,8.01,8.09,4.89
"23456",11452,1.42,"Muy bueno","G","VS1",62.7,55,7.11,7.17,4.48
"23457",11452,1.53,"Muy bueno","H","VS2",60.9,63,7.37,7.41,4.5
"23458",11455,1.21,"Muy bueno","F","VVS2",61,58,6.89,6.92,4.21
"23459",11455,1.71,"Ideal","I","VS2",60.5,56,7.71,7.73,4.67
"23460",11455,1.2,"Ideal","F","VVS1",62,56,6.76,6.82,4.21
"23461",11455,1.72,"Premium","H","VS2",59.5,60,7.79,7.75,4.62
"23462",11455,1.62,"Premium","H","SI1",62.2,58,7.5,7.46,4.65
"23463",11456,1.2,"Muy bueno","E","VVS2",63.2,56,6.73,6.78,4.27
"23464",11459,1.31,"Ideal","G","VVS2",59.2,59,7.12,7.18,4.23
"23465",11460,1.81,"Premium","H","SI2",62,60,7.79,7.75,4.82
"23466",11460,1.51,"Muy bueno","E","SI1",62.8,59,7.26,7.3,4.57
"23467",11460,1.51,"Bueno","E","SI1",63.1,58,7.23,7.28,4.58
"23468",11463,2.02,"Premium","J","SI2",62.7,60,7.98,8.1,5.04
"23469",11464,1.5,"Premium","H","VS2",61.8,59,7.35,7.3,4.53
"23470",11465,1.51,"Ideal","G","SI1",61.1,57,7.46,7.4,4.54
"23471",11469,1.23,"Ideal","G","VVS1",59.5,57,7,6.98,4.16
"23472",11470,1.57,"Premium","H","VS2",61,59,7.5,7.54,4.59
"23473",11470,1.53,"Ideal","E","SI1",61,55,7.44,7.49,4.55
"23474",11472,2.03,"Ideal","I","SI1",62.9,55,8.11,8.04,5.08
"23475",11473,2.16,"Premium","H","SI2",62.3,57,8.29,8.22,5.14
"23476",11475,1.07,"Muy bueno","E","IF",58.6,63,6.7,6.79,3.95
"23477",11475,2.02,"Muy bueno","J","SI2",63.5,57,7.94,8.02,5.07
"23478",11477,1.13,"Ideal","D","VS1",61.2,57,6.7,6.72,4.1
"23479",11478,1.28,"Muy bueno","G","VVS2",59.5,56,7.12,7.16,4.25
"23480",11480,1.01,"Premium","D","VVS1",59.3,59,6.56,6.53,3.88
"23481",11480,1.51,"Premium","G","VS2",60.4,58,7.38,7.43,4.47
"23482",11481,1.7,"Premium","I","VVS2",61.8,61,7.57,7.5,4.66
"23483",11484,1.5,"Premium","F","SI1",61.4,59,7.31,7.34,4.5
"23484",11486,1.99,"Premium","G","SI2",59.1,61,8.08,8.05,4.77
"23485",11487,1.51,"Bueno","E","SI1",62.8,59,7.16,7.2,4.51
"23486",11487,1.54,"Ideal","G","VS2",61.5,57,7.44,7.41,4.57
"23487",11489,1.6,"Premium","G","VS2",62.2,59,7.45,7.48,4.64
"23488",11489,1.5,"Premium","D","SI1",60.5,59,7.44,7.39,4.49
"23489",11489,1.5,"Ideal","E","SI1",62,55,7.4,7.32,4.56
